text	root	ending	clitic	partofspeech	form
Võivako	võiv_aku	0		S	sg g
Võivako	võiv_aku	0		S	sg n
kaebatule	kaeva=tu	le		S	sg all
Ermanni	Ermann	0		H	sg g
Rant	Rant	0		H	sg n
Tõnnisson	Tõnnison	0		H	sg g
linna	linna	0		H	sg n
Remmelile	Remmel	le		H	sg all
vangri	vanker	0		S	sg g
Lenk	Lenk	0		H	sg n
Neuman	Neuman	0		H	sg n
Peeterson	Peeterson	0		H	sg n
Matveile	Matvei	le		H	sg all
käiatele	käija	tele	S	pl ad	
Mihkel	Mihkel	0		H	sg n
Kostile	Kostile	0		H	sg n
peava	pida	vad		V	vad
Sark	Sark	0		H	sg n
Hoffil	Hoff	l		H	sg ad
Jaansoni	Jaan	0		H	sg g
Lehmann	Lehmann	0		H	sg n
Lehman	Lehman	0		H	sg n
Immaküla	Immaküla	0		H	sg n
Ännilisele	Änniline	le		H	sg all
Allik	Allik	0		H	sg n
Mikule	Mikule	le		H	sg n
Peet	Peet	0		H	sg n
Suurkuusk	Suurkuusk	0		H	sg n
Jaansonile	Jaan	le		H	sg all
Nugisele	Nugisele	le		H	sg n
Tõnnissonile	Tõnnison	le		H	sg all
