text	root	ending	clitic	partofspeech	form
Arrali	Arrali	0		H	sg n
sinnä	sinna	0		D	
Janussega	Janus	ga		H	sg kom
mes	mis	0		P	sg n
Puritz	Purits	0		H	sg n
ärä	ära	0		D	
Tuul	Tuul	0		H	sg n
Tatter	Tattar	0		H	sg n
sis	siis	0		D	
Vikkatiga	Vikkat	ga		H	sg kom
Sontaki	Sontaki	0		H	sg n
Kohus	Kohus	0		H	sg n
olli	ole	i		V	s
Holtz	Holtz	0		H	sg n
Lintsi	Lintsi	0		H	sg n
Bocka	Bocka	0		H	sg n
Janson	Janson	0		H	sg n
Pritz	Pritz	0		H	sg n
Sokikkast	Sokikka	t		H	sg p
Vanna	Vanna	0		H	sg n
Iprust	Iprus	t		H	sg p
Alt	Alt	0		H	sg n
nink	ning	0		J	
rassetas	rase	ks		A	sg tr
Tolk	Tolk	0		H	sg n
Lövve	Lövve	0		H	sg n
Volter	Volter	0		H	sg n
Vikkatit	Vikkat	t		H	sg p
Joh	Joh	0		H	sg n
Regelman	Regelman	0		H	sg n
Selletas	Selletas	0		H	sg n
Maksiga	Maks	ga		H	sg kom
tijap	tead	p		V	b
Laud	Laud	0		H	sg n
üttel	ütle	0		V	s
ellänu	ela	nu		V	nud
Maks	Maks	0		H	sg n
Luikale	Luik	le		H	sg all
tunistama	tunnista	ma		V	ma
Nr	Nr	0		Y	sg n
Voorman	Voorman	0		H	sg n
Praks	Praks	0		H	sg n
and	and	0		V	s
